donor_country,recipient_country,2008,2009,2010,2011,2012
USA,NPL,..,..,..,..,..
USA,PAK,..,0.050225,..,..,0.075
USA,LKA,..,..,..,..,..
USA,TJK,..,..,..,..,..
USA,TKM,..,..,..,..,..
USA,UZB,..,..,..,..,..
USA,BHR,..,..,..,..,..
USA,IRN,..,..,..,..,..
USA,IRQ,110.531341,34.616384,42.741038,4.369247,..
USA,ISR,..,..,..,..,..
USA,JOR,..,..,..,..,..
USA,KWT,..,..,..,..,..
USA,LBN,..,..,..,..,..
USA,OMN,..,..,..,..,..
USA,QAT,..,..,..,..,..
USA,SAU,..,..,..,..,..
USA,SYR,..,..,..,..,..
USA,ARE,..,..,..,..,..
USA,PSZ,..,0.005,..,..,..
USA,YEM,..,..,..,..,..
USA,COK,..,..,..,..,..
USA,FJI,..,..,..,..,..
USA,PYF,..,..,..,..,..
USA,KIR,..,..,..,..,..
USA,MHL,13.112402,14.250255,..,..,..
USA,FSM,28.423788,29.929319,..,..,..
USA,NRU,..,..,..,..,..
USA,NCL,..,..,..,..,..
USA,NIU,..,..,..,..,..
USA,PLW,..,..,..,..,..
USA,PNG,..,..,..,..,..
USA,WSM,..,..,..,..,..
USA,SLB,..,..,..,..,..
USA,TKL,..,..,..,..,..
USA,TON,..,..,..,..,..
USA,TUV,..,..,..,..,..
USA,VUT,..,..,..,..,..
USA,ALB,0.021219,0.0018,..,0.088554,0.084373
USA,BLR,..,..,..,..,..
USA,BIH,4.327471,..,0.00046,4.870466,4.526499
USA,HRV,..,..,..,..,..
USA,CYP,..,..,..,..,..
USA,MKD,..,..,..,1.912076,0.039744
USA,MLT,..,..,..,..,..
USA,MDA,..,..,..,0.052285,..
USA,MNE,0.0095,..,..,0.973304,..
USA,SRB,0.0003,..,0.00994,..,0.013416
USA,SVN,..,..,..,..,..
USA,TUR,0.00139,..,..,0.18197,0.112234
USA,UKR,..,..,..,0.02406,..
USA,DZA,..,..,..,0.005902,..
USA,EGY,28.850371,..,..,0.087196,0.000057
USA,LBY,..,..,..,..,..
USA,MAR,0.01142,101.657871,26.69949,0.182766,0.186431
USA,TUN,..,90.518371,..,0.153852,0.016738
USA,AGO,..,..,..,0.333534,0.111948
USA,BEN,0.21551,0.00706,0.04346,0.40606,0.40876
USA,BWA,0.00022,83.553823,13.907285,..,34.293059
USA,BFA,0.19335,0.00761,..,0.849912,1.206843
USA,BDI,0.05021,6.52797,0.14764,0.432106,3.210886
USA,CMR,0.06719,0.00351,0.0266,0.715199,0.041151
USA,CPV,..,..,..,..,0.00796
USA,CAF,0.00108,..,0.0005,0.182829,0.602855
USA,TCD,0.08017,0.00557,..,0.407515,0.536249
USA,COM,0.01581,..,0.35,0.101639,6.021851
USA,CDZ,0.02574,16.0015,0.00815,5.628975,5.353613
USA,COG,..,..,0.01895,0.015786,0.089784
USA,CIV,0.501565,..,0.00901,0.702802,0.089349
USA,DJI,0.0048,0.00339,..,0.089604,3.18678
USA,GNQ,..,..,..,0.000861,..
USA,ERI,0.94174,0.04135,19.711104,18.996184,0.023834
USA,ETH,0.90437,0.13402,0.23613,3.391022,2.475592
USA,GAB,..,..,..,..,..
USA,GMB,0.00839,0.00516,0.66711,0.086217,0.084582
USA,GHA,0.03915,0.12057,0.40407,0.587648,0.243824
USA,GIN,1.35512,0.00531,0.01281,0.563468,0.024211
USA,GNB,0.01092,12.048113,0.06663,0.16878,0.015563
USA,KEN,0.29631,0.24777,0.00264,0.510178,0.490541
USA,LSO,0.00349,..,..,0.111356,0.01908
USA,LBR,0.1015,0.06506,..,0.234958,0.534554
USA,MDG,0.19619,0.10264,..,0.608177,28.30869
USA,MWI,0.05768,0.22829,0.30506,0.626977,0.366651
USA,MLI,1.652801,0.00565,..,1.616399,0.315157
USA,MRT,0.00102,..,0.00323,0.133517,0.070601
USA,MUS,..,..,..,..,..
USA,MOZ,0.01658,..,..,1.523692,1.763012
USA,NAM,..,..,55.827815,0.000459,..
USA,NER,0.12851,0.04952,26.89512,1.086504,1.062354
USA,NGA,0.88835,0.87177,1.31476,1.823132,0.934422
USA,RWA,0.0989,0.0783,0.00932,0.59621,0.047465
USA,STP,0.00433,0.02327,..,0.007871,0.013238
USA,SEN,0.08649,..,..,0.318473,0.083605
USA,SYC,..,..,..,..,3.856041
USA,SLE,0.10346,..,0.00012,0.56349,0.500385
USA,SOM,0.01209,0.0135,0.00263,35.086753,38.987487
USA,ZAF,..,..,..,0.011055,0.024174
USA,SHN,..,..,..,..,..
USA,SDN,0.02156,0.0192,0.086,0.222128,0.006366
USA,SWZ,0.00431,0.00218,0.01107,0.103484,0.171895
USA,TZA,0.46174,0.128,0.04519,1.554051,0.827642
USA,TGO,0.13396,..,0.01048,0.518478,0.36749
USA,UGA,0.16874,0.004,0.23946,0.871387,2.550364
USA,ZMB,0.10195,0.00351,..,0.384525,0.117007
USA,ZWE,0.01534,0.00006,..,0.207343,0.010028
USA,AIA,..,..,..,..,..
USA,ATG,..,..,..,..,..
USA,ABW,..,..,..,..,..
USA,BHS,..,..,..,..,..
USA,BRB,..,0.01,19.562914,..,..
USA,BLZ,..,..,..,0.025039,0.056323
USA,BMU,..,..,..,..,..
USA,CYM,..,..,..,..,..
USA,CRI,0.022854,0.01785,..,1.064623,0.016583
USA,CUB,..,..,..,0.106807,0.066411
USA,DMA,..,..,..,..,..
USA,DOM,..,..,20.304636,..,58.526112
USA,SLV,0.0307,0.00115,..,0.003429,0.043458
USA,GRD,..,..,..,..,..
USA,GTM,0.00176,0.0094,..,0.016103,0.049283
USA,HTI,0.03141,0.1,1.23,44.436311,0.515825
USA,HND,0.00268,0.25,..,0.01182,0.004456
USA,JAM,0.00461,..,0.52,0.110292,..
USA,MEX,0.0794,1.85,0.00254,0.045756,0.15812
USA,MSR,..,..,..,..,..
USA,ANT,..,..,..,..,..
USA,NIC,..,..,..,..,..
USA,PAN,0.06355,..,..,0.060525,..
USA,KNA,..,..,..,..,..
USA,LCA,..,..,..,..,..
USA,VCT,..,..,..,..,..
USA,TTO,..,..,..,..,..
USA,TCA,..,..,..,..,..
USA,VGB,..,..,..,..,..
USA,ARG,0.03007,..,0.33722,0.173234,0.0171
USA,BOL,..,..,..,0.008404,..
USA,BRA,0.16006,0.15,..,..,..
USA,CHL,..,0.02366,0.19265,0.373466,0.000763
USA,COL,0.01662,..,0.47,..,..
USA,ECU,17.308524,18.103328,0.02304,48.26208,..
USA,GUY,0.00284,..,0.00505,..,..
USA,PRY,0.00118,1.60098,0.02409,0.107845,0.014994
USA,PER,0.016794,..,..,0.000375,0.5
USA,SUR,..,..,..,..,..
USA,URY,..,..,0.10877,0.01,0.149911
USA,VEN,0.00055,..,..,0.021003,0.04335
USA,BRN,..,..,..,..,..
USA,KHM,0.17853,0.09879,4.94377,0.846519,0.500719
USA,CHN,0.18439,0.11197,0.01804,0.585303,0.848761
USA,IDN,0.09926,201.921738,74.208845,0.203558,0.348028
USA,KOR,..,..,..,..,..
USA,PRK,..,..,..,0.301582,0.005738
USA,LAO,1.53069,2.8,5.115,1.353254,0.258704
USA,MYS,..,..,..,0.000543,0.003121
USA,MNG,0.19061,0.00123,0.01737,0.060033,0.087491
USA,PHL,0.00504,0.00325,..,0.317149,0.12099
USA,SGP,..,..,..,..,..
USA,THA,0.04528,..,..,..,..
USA,TLS,..,..,4.8,0.012091,0.021801
USA,VNM,0.00099,..,..,0.33762,0.369462
USA,AFG,6.0893,0.04631,0.00368,2.134568,1.836032
USA,ARM,0.00005,..,..,..,0.003392
USA,AZE,..,..,..,0.000257,0.073722
USA,BGD,0.52008,..,..,1.905426,1.505036
USA,BTN,0.192,0.02037,..,0.321907,0.018248
USA,GEO,0.00008,..,..,..,..
USA,IND,1.26954,0.03861,0.0093,1.828898,2.130886
USA,KAZ,..,..,..,0.001731,..
USA,KGZ,0.02712,..,..,0.000721,25.764198
USA,MDV,..,..,..,0.023645,0.020297
USA,MMR,0.25044,0.0045,..,0.648274,0.949454
USA,NPL,0.10629,41.503328,0.11577,4.330889,218.150191
USA,PAK,0.48766,0.00204,20.56755,42.091125,0.180699
USA,LKA,0.106527,0.06363,..,0.257967,0.067217
USA,TJK,0.00736,0.00865,2.54028,1.295609,0.109215
USA,TKM,0.03927,..,..,0.003596,..
USA,UZB,0.0014,0.02662,0.00003,0.097189,0.274757
USA,BHR,..,..,..,..,..
USA,IRN,..,..,..,0.173531,..
USA,IRQ,0.06297,..,..,0.0836,..
USA,ISR,..,..,..,..,..
USA,JOR,1.860119,..,..,31.979978,101.545355
USA,KWT,..,..,..,..,..
USA,LBN,0.01363,19.42607,..,..,51.161616
USA,OMN,..,..,..,..,..
USA,QAT,..,..,..,..,..
USA,SAU,..,..,..,..,..
USA,SYR,0.00032,..,..,0.062063,34.014571
USA,ARE,..,..,..,..,..
USA,PSZ,0.163614,..,0.00079,0.548869,216.224476
USA,YEM,0.00974,..,2.73282,0.662277,0.442818
USA,COK,..,..,..,..,..
USA,FJI,..,..,..,..,0.443323
USA,PYF,..,..,..,..,..
USA,KIR,..,..,..,..,..
USA,MHL,..,..,..,..,..
USA,FSM,..,..,..,..,..
USA,NRU,..,..,..,..,..
USA,NCL,..,..,..,..,..
USA,NIU,..,..,..,..,..
USA,PLW,..,..,..,..,..
USA,PNG,0.01465,..,..,0.265265,0.012313
USA,WSM,..,..,..,..,..
USA,SLB,..,..,..,..,..
USA,TKL,..,..,..,..,..
USA,TON,..,..,..,..,..
USA,TUV,..,..,..,..,..
USA,VUT,..,..,..,..,..
KWT,ALB,..,..,..,..,..
KWT,BLR,..,..,..,..,..
KWT,BIH,..,..,..,..,..
KWT,HRV,..,..,..,..,..
KWT,CYP,..,..,..,..,..
KWT,MKD,..,..,..,..,..
KWT,MLT,..,..,..,..,..
KWT,MDA,..,..,..,..,..
KWT,MNE,..,..,..,..,..
KWT,SRB,..,..,..,..,..
KWT,SVN,..,..,..,..,..
KWT,TUR,..,..,..,..,..
KWT,UKR,..,..,..,..,..
KWT,DZA,..,..,..,..,..
KWT,EGY,..,..,..,..,..
KWT,LBY,..,..,..,..,..
KWT,MAR,..,..,..,..,..
KWT,TUN,..,..,..,..,..
KWT,AGO,..,..,..,..,..
KWT,BEN,..,..,..,..,..
KWT,BWA,..,..,..,..,..
KWT,BFA,..,..,..,..,..
KWT,BDI,..,..,..,..,..
KWT,CMR,..,..,..,..,..
KWT,CPV,..,..,..,..,..
KWT,CAF,..,..,..,..,..
KWT,TCD,..,..,..,..,..
KWT,COM,..,..,..,..,..
KWT,CDZ,..,..,..,..,..
KWT,COG,..,..,..,..,..
KWT,CIV,..,..,..,..,..
KWT,DJI,..,..,..,..,..
KWT,GNQ,..,..,..,..,..
KWT,ERI,..,..,..,..,..
KWT,ETH,..,..,..,..,..
KWT,GAB,..,..,..,..,..
KWT,GMB,..,..,..,..,..
KWT,GHA,..,..,..,..,..
KWT,GIN,..,..,..,..,..
KWT,GNB,..,..,..,..,..
KWT,KEN,..,..,..,..,..
KWT,LSO,..,..,..,..,..
KWT,LBR,..,..,..,..,..
KWT,MDG,..,..,..,..,..
KWT,MWI,..,..,..,..,..
KWT,MLI,..,..,..,..,..
KWT,MRT,..,..,..,..,..
KWT,MUS,..,..,..,..,..
KWT,MOZ,..,..,..,..,..
KWT,NAM,..,..,..,..,..
KWT,NER,..,..,..,..,..
KWT,NGA,..,..,..,..,..
KWT,RWA,..,..,..,..,..
KWT,STP,..,..,..,..,..
KWT,SEN,..,..,..,..,..
KWT,SYC,..,..,..,..,..
KWT,SLE,..,..,..,..,..
KWT,SOM,..,..,..,..,..
KWT,ZAF,..,..,..,..,..
KWT,SHN,..,..,..,..,..
KWT,SDN,..,..,..,..,..
KWT,SWZ,..,..,..,..,..
KWT,TZA,..,..,..,..,..
KWT,TGO,..,..,..,..,..
KWT,UGA,..,..,..,..,..
KWT,ZMB,..,..,..,..,..
KWT,ZWE,..,..,..,..,..
KWT,AIA,..,..,..,..,..
KWT,ATG,..,..,..,..,..
KWT,ABW,..,..,..,..,..
KWT,BHS,..,..,..,..,..
KWT,BRB,..,..,..,..,..
KWT,BLZ,..,..,..,..,..
KWT,BMU,..,..,..,..,..
KWT,CYM,..,..,..,..,..
KWT,CRI,..,..,..,..,..
KWT,CUB,..,..,..,..,..
KWT,DMA,..,..,..,..,..
KWT,DOM,..,..,..,..,..
KWT,SLV,..,..,..,..,..
KWT,GRD,..,..,..,..,..
KWT,GTM,..,..,..,..,..
KWT,HTI,..,..,..,..,..
KWT,HND,..,..,..,..,..
KWT,JAM,..,..,..,..,..
KWT,MEX,..,..,..,..,..
KWT,MSR,..,..,..,..,..
KWT,ANT,..,..,..,..,..
KWT,NIC,..,..,..,..,..
KWT,PAN,..,..,..,..,..
KWT,KNA,..,..,..,..,..
KWT,LCA,..,..,..,..,..
KWT,VCT,..,..,..,..,..
KWT,TTO,..,..,..,..,..
KWT,TCA,..,..,..,..,..
KWT,VGB,..,..,..,..,..
KWT,ARG,..,..,..,..,..
KWT,BOL,..,..,..,..,..
KWT,BRA,..,..,..,..,..
KWT,CHL,..,..,..,..,..
KWT,COL,..,..,..,..,..
KWT,ECU,..,..,..,..,..
KWT,GUY,..,..,..,..,..
KWT,PRY,..,..,..,..,..
KWT,PER,..,..,..,..,..
KWT,SUR,..,..,..,..,..
KWT,URY,..,..,..,..,..
KWT,VEN,..,..,..,..,..
KWT,BRN,..,..,..,..,..
KWT,KHM,..,..,..,..,..
KWT,CHN,..,..,..,..,..
KWT,IDN,..,..,..,..,..
KWT,KOR,..,..,..,..,..
KWT,PRK,..,..,..,..,..
KWT,LAO,..,..,..,..,..
KWT,MYS,..,..,..,..,..
KWT,MNG,..,..,..,..,..
KWT,PHL,..,..,..,..,..
KWT,SGP,..,..,..,..,..
KWT,THA,..,..,..,..,..
KWT,TLS,..,..,..,..,..
KWT,VNM,..,..,..,..,..
KWT,AFG,..,..,..,..,..
KWT,ARM,..,..,..,..,..
KWT,AZE,..,..,..,..,..
KWT,BGD,..,..,..,..,..
KWT,BTN,..,..,..,..,..
KWT,GEO,..,..,..,..,..
KWT,IND,..,..,..,..,..
KWT,KAZ,..,..,..,..,..
KWT,KGZ,..,..,..,..,..
KWT,MDV,..,..,..,..,..
KWT,MMR,..,..,..,..,..
KWT,NPL,..,..,..,..,..
KWT,PAK,..,..,..,..,..
KWT,LKA,..,..,..,..,..
KWT,TJK,..,..,..,..,..
KWT,TKM,..,..,..,..,..
KWT,UZB,..,..,..,..,..
KWT,BHR,..,..,..,..,..
KWT,IRN,..,..,..,..,..
KWT,IRQ,..,..,..,..,..
KWT,ISR,..,..,..,..,..
KWT,JOR,..,..,..,..,..
KWT,KWT,..,..,..,..,..
KWT,LBN,..,..,..,..,..
KWT,OMN,..,..,..,..,..
KWT,QAT,..,..,..,..,..
KWT,SAU,..,..,..,..,..
KWT,SYR,..,..,..,..,..
KWT,ARE,..,..,..,..,..
KWT,PSZ,..,..,..,..,..
KWT,YEM,..,..,..,..,..
KWT,COK,..,..,..,..,..
KWT,FJI,..,..,..,..,..
KWT,PYF,..,..,..,..,..
KWT,KIR,..,..,..,..,..
KWT,MHL,..,..,..,..,..
KWT,FSM,..,..,..,..,..
KWT,NRU,..,..,..,..,..
KWT,NCL,..,..,..,..,..
KWT,NIU,..,..,..,..,..
KWT,PLW,..,..,..,..,..
KWT,PNG,..,..,..,..,..
KWT,WSM,..,..,..,..,..
KWT,SLB,..,..,..,..,..
KWT,TKL,..,..,..,..,..
KWT,TON,..,..,..,..,..
KWT,TUV,..,..,..,..,..
KWT,VUT,..,..,..,..,..
ARE,ALB,..,..,..,..,..
ARE,BLR,..,..,..,..,..
ARE,BIH,..,..,..,..,..
ARE,HRV,..,..,..,..,..
ARE,CYP,..,..,..,..,..
ARE,MKD,..,..,..,..,..
ARE,MLT,..,..,..,..,..
ARE,MDA,..,..,..,..,..
ARE,MNE,..,..,..,..,..
ARE,SRB,..,..,..,..,..
ARE,SVN,..,..,..,..,..
ARE,TUR,..,..,..,..,..
ARE,UKR,..,..,..,..,..
ARE,DZA,..,..,..,..,..
ARE,EGY,..,..,..,..,..
ARE,LBY,..,..,..,..,..
ARE,MAR,..,..,..,..,..
ARE,TUN,..,..,..,..,..
ARE,AGO,..,..,..,..,..
ARE,BEN,..,0.085,..,..,..
ARE,BWA,..,..,..,..,..
ARE,BFA,..,0.149,..,..,..
ARE,BDI,..,..,..,..,..
ARE,CMR,..,0.094,..,..,..
ARE,CPV,..,..,..,..,..
ARE,CAF,..,..,..,..,..
ARE,TCD,..,0.341,..,..,..
ARE,COM,..,0.107,..,0.085415,0.027141
ARE,CDZ,..,0.267,..,..,..
ARE,COG,..,0.029,..,..,..
ARE,CIV,..,..,..,..,..
ARE,DJI,..,..,..,..,..
ARE,GNQ,..,..,..,..,..
ARE,ERI,..,..,..,..,..
ARE,ETH,..,..,..,..,..
ARE,GAB,..,..,..,..,..
ARE,GMB,..,0.007,..,..,..
ARE,GHA,..,0.16,..,..,..
ARE,GIN,..,0.007,..,..,..
ARE,GNB,..,..,..,..,..
ARE,KEN,..,0.33,..,..,0.45
ARE,LSO,..,..,..,..,..
ARE,LBR,..,..,..,..,..
ARE,MDG,..,..,..,..,..
ARE,MWI,..,..,..,..,..
ARE,MLI,..,..,..,..,..
ARE,MRT,..,..,..,..,..
ARE,MUS,..,..,..,..,..
ARE,MOZ,..,0.274,..,..,..
ARE,NAM,..,..,..,..,..
ARE,NER,..,0.198,..,0.204193,..
ARE,NGA,..,0.102,..,..,..
ARE,RWA,..,0.405,..,..,..
ARE,STP,..,..,..,..,..
ARE,SEN,..,0.083,..,..,..
ARE,SYC,..,..,..,..,..
ARE,SLE,..,..,..,..,..
ARE,SOM,..,0.364,..,..,..
ARE,ZAF,..,0.235,..,..,..
ARE,SHN,..,..,..,..,..
ARE,SDN,..,0.512,..,..,..
ARE,SWZ,..,..,..,..,..
ARE,TZA,..,0.089,..,..,..
ARE,TGO,..,0.084,..,..,..
ARE,UGA,..,0.116,..,..,..
ARE,ZMB,..,..,..,..,..
ARE,ZWE,..,..,..,..,..
ARE,AIA,..,..,..,..,..
ARE,ATG,..,..,..,..,..
ARE,ABW,..,..,..,..,..
ARE,BHS,..,..,..,..,..
ARE,BRB,..,..,..,..,..
ARE,BLZ,..,..,..,..,..
ARE,BMU,..,..,..,..,..
ARE,CYM,..,..,..,..,..
ARE,CRI,..,..,..,..,..
ARE,CUB,..,..,..,..,..
ARE,DMA,..,..,..,..,..
ARE,DOM,..,..,..,..,..
ARE,SLV,..,..,..,..,..
ARE,GRD,..,..,..,..,..
ARE,GTM,..,..,..,..,..
ARE,HTI,..,..,..,..,..
ARE,HND,..,..,..,..,..
ARE,JAM,..,..,..,..,..
ARE,MEX,..,0.126,..,..,..
ARE,MSR,..,..,..,..,..
ARE,ANT,..,..,..,..,..
ARE,NIC,..,..,..,..,..
ARE,PAN,..,..,..,..,..
ARE,KNA,..,..,..,..,..
ARE,LCA,..,..,..,..,..
ARE,VCT,..,..,..,..,..
ARE,TTO,..,..,..,..,..
ARE,TCA,..,..,..,..,..
ARE,VGB,..,..,..,..,..
ARE,ARG,..,..,..,..,..
ARE,BOL,..,..,..,..,..
ARE,BRA,..,..,..,..,..
ARE,CHL,..,..,..,..,..
ARE,COL,..,..,..,..,..
ARE,ECU,..,..,..,..,..
ARE,GUY,..,..,..,..,..
ARE,PRY,..,..,..,..,..
ARE,PER,..,..,..,..,..
ARE,SUR,..,..,..,..,..
ARE,URY,..,..,..,..,..
ARE,VEN,..,..,..,..,..
ARE,BRN,..,..,..,..,..
ARE,KHM,..,..,..,..,..
ARE,CHN,..,..,..,..,..
ARE,IDN,..,..,..,..,..
ARE,KOR,..,..,..,..,..
ARE,PRK,..,..,..,..,..
ARE,LAO,..,..,..,..,..
ARE,MYS,..,..,..,..,0.371447
ARE,MNG,..,..,..,..,..
ARE,PHL,..,..,..,..,..
ARE,SGP,..,..,..,..,..
ARE,THA,..,..,..,..,..
ARE,TLS,..,..,..,..,..
ARE,VNM,..,..,..,..,..
ARE,AFG,..,..,..,..,..
ARE,ARM,..,..,..,..,..
ARE,AZE,..,..,..,..,..
ARE,BGD,..,..,..,..,..
ARE,BTN,..,..,..,..,..
ARE,GEO,..,..,..,..,..
ARE,IND,..,..,..,..,..
ARE,KAZ,..,..,..,..,..
ARE,KGZ,..,..,..,..,..
ARE,MDV,..,..,..,..,..
ARE,MMR,..,..,..,..,..
ARE,NPL,..,..,..,..,..
ARE,PAK,..,..,..,0.136809,..
ARE,LKA,..,..,..,..,..
ARE,TJK,..,..,..,..,..
ARE,TKM,..,..,..,..,..
ARE,UZB,..,..,..,..,..
ARE,BHR,..,..,..,..,..
ARE,IRN,..,..,..,0.027226,..
ARE,IRQ,..,0.696,..,..,..
ARE,ISR,..,..,..,..,..
ARE,JOR,..,0.026,..,..,..
ARE,KWT,..,..,..,..,..
ARE,LBN,..,..,..,..,..
ARE,OMN,..,..,..,..,..
ARE,QAT,..,..,..,..,..
ARE,SAU,..,..,..,..,..
ARE,SYR,..,..,..,..,..
ARE,ARE,..,..,..,..,..
ARE,PSZ,..,..,..,..,..
ARE,YEM,..,..,..,..,..
ARE,COK,..,..,..,..,..
ARE,FJI,..,..,..,..,..
ARE,PYF,..,..,..,..,..
ARE,KIR,..,..,..,..,..
ARE,MHL,..,..,..,..,..
ARE,FSM,..,..,..,..,..
ARE,NRU,..,..,..,..,..
ARE,NCL,..,..,..,..,..
ARE,NIU,..,..,..,..,..
ARE,PLW,..,..,..,..,..
ARE,PNG,..,..,..,..,..
ARE,WSM,..,..,..,..,..
ARE,SLB,..,..,..,..,..
ARE,TKL,..,..,..,..,..
ARE,TON,..,..,..,..,..
ARE,TUV,..,..,..,..,..
ARE,VUT,..,..,..,..,..
ARE,ALB,..,..,..,..,..
ARE,BLR,..,..,..,..,..
ARE,BIH,..,..,..,..,..
ARE,HRV,..,..,..,..,..
ARE,CYP,..,..,..,..,..
ARE,MKD,..,..,..,..,..
ARE,MLT,..,..,..,..,..
ARE,MDA,..,..,..,..,..
ARE,MNE,..,..,..,..,..
ARE,SRB,..,..,..,..,..
ARE,SVN,..,..,..,..,..
ARE,TUR,..,..,..,..,..
ARE,UKR,..,..,..,..,..
ARE,DZA,..,..,..,..,..
ARE,EGY,..,..,..,..,..
ARE,LBY,..,..,..,..,..
ARE,MAR,..,..,..,..,..
ARE,TUN,..,..,..,..,..
ARE,AGO,..,..,..,..,..
ARE,BEN,..,..,..,..,..
ARE,BWA,..,..,..,..,..
ARE,BFA,..,..,..,..,..
ARE,BDI,..,..,..,..,..
ARE,CMR,..,..,..,..,..
ARE,CPV,..,..,..,..,..
ARE,CAF,..,..,..,..,..
ARE,TCD,..,..,..,..,..
ARE,COM,..,..,..,..,..
ARE,CDZ,..,..,..,..,..
ARE,COG,..,..,..,..,..
ARE,CIV,..,..,..,..,..
ARE,DJI,..,..,..,..,..
ARE,GNQ,..,..,..,..,..
ARE,ERI,..,..,..,..,..
ARE,ETH,..,..,..,..,..
ARE,GAB,..,..,..,..,..
ARE,GMB,..,..,..,..,..
ARE,GHA,..,..,..,..,..
ARE,GIN,..,..,..,..,..
ARE,GNB,..,..,..,..,..
ARE,KEN,..,..,..,..,..
ARE,LSO,..,..,..,..,..
ARE,LBR,..,..,..,..,..
ARE,MDG,..,..,..,..,..
ARE,MWI,..,..,..,..,..
ARE,MLI,..,..,..,..,..
ARE,MRT,..,..,..,..,..
ARE,MUS,..,..,..,..,..
ARE,MOZ,..,..,..,..,..
ARE,NAM,..,..,..,..,..
ARE,NER,..,..,..,..,..
ARE,NGA,..,..,..,..,..
ARE,RWA,..,..,..,..,..
ARE,STP,..,..,..,..,..
ARE,SEN,..,..,..,..,..
ARE,SYC,..,..,..,..,..
ARE,SLE,..,..,..,..,..
ARE,SOM,..,..,..,..,..
ARE,ZAF,..,..,..,..,..
ARE,SHN,..,..,..,..,..
ARE,SDN,..,..,..,..,..
ARE,SWZ,..,..,..,..,..
ARE,TZA,..,..,..,..,..
ARE,TGO,..,..,..,..,..
ARE,UGA,..,..,..,..,..
ARE,ZMB,..,..,..,..,..
ARE,ZWE,..,..,..,..,..
ARE,AIA,..,..,..,..,..
ARE,ATG,..,..,..,..,..
ARE,ABW,..,..,..,..,..
ARE,BHS,..,..,..,..,..
ARE,BRB,..,..,..,..,..
ARE,BLZ,..,..,..,..,..
ARE,BMU,..,..,..,..,..
ARE,CYM,..,..,..,..,..
ARE,CRI,..,..,..,..,..
ARE,CUB,..,..,..,..,..
ARE,DMA,..,..,..,..,..
ARE,DOM,..,..,..,..,..
ARE,SLV,..,..,..,..,..
ARE,GRD,..,..,..,..,..
ARE,GTM,..,..,..,..,..
ARE,HTI,..,..,..,..,..
ARE,HND,..,..,..,..,..
ARE,JAM,..,..,..,..,..
ARE,MEX,..,..,..,..,..
ARE,MSR,..,..,..,..,..
ARE,ANT,..,..,..,..,..
ARE,NIC,..,..,..,..,..
ARE,PAN,..,..,..,..,..
ARE,KNA,..,..,..,..,..
ARE,LCA,..,..,..,..,..
ARE,VCT,..,..,..,..,..
ARE,TTO,..,..,..,..,..
ARE,TCA,..,..,..,..,..
ARE,VGB,..,..,..,..,..
ARE,ARG,..,..,..,..,..
ARE,BOL,..,..,..,..,..
ARE,BRA,..,..,..,..,..
ARE,CHL,..,..,..,..,..
ARE,COL,..,..,..,..,..
ARE,ECU,..,..,..,..,..
ARE,GUY,..,..,..,..,..
ARE,PRY,..,..,..,..,..
ARE,PER,..,..,..,..,..
ARE,SUR,..,..,..,..,..
ARE,URY,..,..,..,..,..
ARE,VEN,..,..,..,..,..
ARE,BRN,..,..,..,..,..
ARE,KHM,..,..,..,..,..
ARE,CHN,..,..,..,..,..
ARE,IDN,..,..,..,..,..
ARE,KOR,..,..,..,..,..
ARE,PRK,..,..,..,..,..
ARE,LAO,..,..,..,..,..
ARE,MYS,..,..,..,..,..
ARE,MNG,..,..,..,..,..
ARE,PHL,..,..,..,..,..
ARE,SGP,..,..,..,..,..
ARE,THA,..,..,..,..,..
ARE,TLS,..,..,..,..,..
ARE,VNM,..,..,..,..,..
ARE,AFG,..,..,..,..,..
ARE,ARM,..,..,..,..,..
ARE,AZE,..,..,..,..,..
ARE,BGD,..,..,..,..,..
ARE,BTN,..,..,..,..,..
ARE,GEO,..,..,..,..,..
ARE,IND,..,..,..,..,..
ARE,KAZ,..,..,..,..,..
ARE,KGZ,..,..,..,..,..
ARE,MDV,..,..,..,..,..
ARE,MMR,..,..,..,..,..
ARE,NPL,..,..,..,..,..
ARE,PAK,..,..,..,..,..
ARE,LKA,..,..,..,..,..
ARE,TJK,..,..,..,..,..
ARE,TKM,..,..,..,..,..
ARE,UZB,..,..,..,..,..
ARE,BHR,..,..,..,..,..
ARE,IRN,..,..,..,..,..
ARE,IRQ,..,..,..,..,..
ARE,ISR,..,..,..,..,..
ARE,JOR,..,..,..,..,..
ARE,KWT,..,..,..,..,..
ARE,LBN,..,..,..,..,..
ARE,OMN,..,..,..,..,..
ARE,QAT,..,..,..,..,..
ARE,SAU,..,..,..,..,..
ARE,SYR,..,..,..,..,..
ARE,ARE,..,..,..,..,..
ARE,PSZ,..,..,..,..,..
ARE,YEM,..,..,..,..,..
ARE,COK,..,..,..,..,..
ARE,FJI,..,..,..,..,..
ARE,PYF,..,..,..,..,..
ARE,KIR,..,..,..,..,..
ARE,MHL,..,..,..,..,..
ARE,FSM,..,..,..,..,..
ARE,NRU,..,..,..,..,..
ARE,NCL,..,..,..,..,..
ARE,NIU,..,..,..,..,..
ARE,PLW,..,..,..,..,..
ARE,PNG,..,..,..,..,..
ARE,WSM,..,..,..,..,..
ARE,SLB,..,..,..,..,..
ARE,TKL,..,..,..,..,..
